transID,fromBankAccount,toBankAccount,amount,method,status,surplus,fees,typeID,content,createDate
3302,3052928452,9274922399,38104708.42,credit card,success,5621552.62,7620.94,9,3052928452 chuyen den 9274922399,2024-09-12 18:20:40
3303,2843848429,6303485293,31621453.27,credit card,success,45109662.94,6324.29,5,2843848429 chuyen den 6303485293,2024-09-12 18:21:00
3304,5920548482,3960086839,41957342.48,credit card,success,1216020.58,8391.47,2,5920548482 chuyen den 3960086839,2024-09-12 18:21:20
3305,2843848429,3052928452,6211821.17,credit card,success,7502206.39,1242.36,7,2843848429 chuyen den 3052928452,2024-09-12 18:21:40
3306,9274922399,5920548482,39024399.84,debit card,success,12265868.92,7804.88,8,9274922399 chuyen den 5920548482,2024-09-12 18:22:00
3307,6303485293,7976125545,23494491.01,wire transfer,success,40203568.37,4698.9,7,6303485293 chuyen den 7976125545,2024-09-12 18:22:20
3308,7976125545,1333924038,10238081.61,credit card,success,45724604.19,2047.62,1,7976125545 chuyen den 1333924038,2024-09-12 18:22:40
3309,1333924038,9274922399,21510319.81,debit card,success,37673581.4,4302.06,5,1333924038 chuyen den 9274922399,2024-09-12 18:23:00
3310,1333924038,2843848429,29864026.84,atm card,success,41216334.33,5972.81,8,1333924038 chuyen den 2843848429,2024-09-12 18:23:20
3311,8203283023,9274922399,28475386.54,atm card,success,32563521.71,5695.08,3,8203283023 chuyen den 9274922399,2024-09-12 18:23:40
3312,1333924038,1333924038,34782894.88,wire transfer,success,6852342.33,6956.58,10,1333924038 chuyen den 1333924038,2024-09-12 18:24:00
3313,3052928452,9274922399,22666564.49,wire transfer,success,23386298.78,4533.31,3,3052928452 chuyen den 9274922399,2024-09-12 18:24:20
3314,9274922399,2843848429,2694489.9,credit card,success,33651287.48,538.9,10,9274922399 chuyen den 2843848429,2024-09-12 18:24:40
3315,7976125545,2843848429,44939921.71,atm card,success,15697860.52,8987.98,7,7976125545 chuyen den 2843848429,2024-09-12 18:25:00
3316,3052928452,7976125545,26249223.11,credit card,success,17847655.9,5249.84,2,3052928452 chuyen den 7976125545,2024-09-12 18:25:20
3317,6303485293,2843848429,42781242.82,atm card,success,7551117.2,8556.25,1,6303485293 chuyen den 2843848429,2024-09-12 18:25:40
3318,5920548482,5920548482,45593115.11,debit card,success,13581432.66,9118.62,5,5920548482 chuyen den 5920548482,2024-09-12 18:26:00
3319,6303485293,1333924038,27749748.92,credit card,success,29528474.64,5549.95,4,6303485293 chuyen den 1333924038,2024-09-12 18:26:20
3320,9274922399,1333924038,35347738.69,atm card,success,27750987.65,7069.55,5,9274922399 chuyen den 1333924038,2024-09-12 18:26:40
3321,6496913603,7976125545,34434906.69,atm card,success,34100189.04,6886.98,2,6496913603 chuyen den 7976125545,2024-09-12 18:27:00
3322,6303485293,7976125545,23574307.55,credit card,success,40864881.37,4714.86,7,6303485293 chuyen den 7976125545,2024-09-12 18:27:20
3323,5920548482,6303485293,41166535.2,wire transfer,success,8054541.76,8233.31,6,5920548482 chuyen den 6303485293,2024-09-12 18:27:40
3324,6303485293,6496913603,19637523.06,credit card,success,2901289.98,3927.5,7,6303485293 chuyen den 6496913603,2024-09-12 18:28:00
3325,9274922399,1333924038,48379174.29,credit card,success,4555086.77,9675.83,10,9274922399 chuyen den 1333924038,2024-09-12 18:28:20
3326,3052928452,1333924038,44839109.53,credit card,success,12108740.78,8967.82,6,3052928452 chuyen den 1333924038,2024-09-12 18:28:40
3327,3052928452,7976125545,14283356.84,debit card,success,48780701.0,2856.67,9,3052928452 chuyen den 7976125545,2024-09-12 18:29:00
3328,7976125545,9274922399,34544193.14,atm card,success,18852328.11,6908.84,8,7976125545 chuyen den 9274922399,2024-09-12 18:29:20
3329,7976125545,6496913603,43539788.31,wire transfer,success,32560091.95,8707.96,10,7976125545 chuyen den 6496913603,2024-09-12 18:29:40
3330,9274922399,2843848429,27718336.93,credit card,success,41159714.53,5543.67,5,9274922399 chuyen den 2843848429,2024-09-12 18:30:00
3331,9274922399,6496913603,10206271.03,wire transfer,success,48416052.77,2041.25,1,9274922399 chuyen den 6496913603,2024-09-12 18:30:20
3332,2843848429,6303485293,32894527.7,debit card,success,6856171.18,6578.91,10,2843848429 chuyen den 6303485293,2024-09-12 18:30:40
3333,6496913603,7976125545,13169149.59,credit card,success,45168392.89,2633.83,10,6496913603 chuyen den 7976125545,2024-09-12 18:31:00
3334,9274922399,3052928452,41984428.87,debit card,success,45800667.37,8396.89,9,9274922399 chuyen den 3052928452,2024-09-12 18:31:20
3335,7976125545,5920548482,45084083.36,debit card,success,2544718.99,9016.82,10,7976125545 chuyen den 5920548482,2024-09-12 18:31:40
3336,6496913603,1333924038,28685482.52,atm card,success,39287944.76,5737.1,4,6496913603 chuyen den 1333924038,2024-09-12 18:32:00
3337,9274922399,9274922399,29191796.45,wire transfer,success,12416126.12,5838.36,1,9274922399 chuyen den 9274922399,2024-09-12 18:32:20
3338,7976125545,6303485293,4090903.18,credit card,success,18616355.06,818.18,10,7976125545 chuyen den 6303485293,2024-09-12 18:32:40
3339,7976125545,6303485293,11431085.39,wire transfer,success,49498144.8,2286.22,8,7976125545 chuyen den 6303485293,2024-09-12 18:33:00
3340,6496913603,3960086839,5050275.05,debit card,success,37280208.31,1010.06,3,6496913603 chuyen den 3960086839,2024-09-12 18:33:20
3341,3052928452,9274922399,22095221.93,wire transfer,success,3665015.71,4419.04,9,3052928452 chuyen den 9274922399,2024-09-12 18:33:40
3342,8203283023,6303485293,7154561.1,credit card,success,28946688.24,1430.91,2,8203283023 chuyen den 6303485293,2024-09-12 18:34:00
3343,9274922399,2843848429,10954152.2,credit card,success,39191299.72,2190.83,5,9274922399 chuyen den 2843848429,2024-09-12 18:34:20
3344,8203283023,6303485293,32510407.69,wire transfer,success,28490802.56,6502.08,5,8203283023 chuyen den 6303485293,2024-09-12 18:34:40
3345,5920548482,5920548482,13457505.81,debit card,success,9087927.23,2691.5,10,5920548482 chuyen den 5920548482,2024-09-12 18:35:00
3346,3960086839,5920548482,39644139.52,wire transfer,success,41925122.76,7928.83,5,3960086839 chuyen den 5920548482,2024-09-12 18:35:20
3347,9274922399,8203283023,7382924.71,atm card,success,3690395.03,1476.58,7,9274922399 chuyen den 8203283023,2024-09-12 18:35:40
3348,1333924038,5920548482,19799739.42,credit card,success,41469634.54,3959.95,5,1333924038 chuyen den 5920548482,2024-09-12 18:36:00
3349,9274922399,5920548482,47516935.15,debit card,success,41944978.65,9503.39,3,9274922399 chuyen den 5920548482,2024-09-12 18:36:20
3350,3052928452,6303485293,17915059.81,atm card,success,9506487.92,3583.01,2,3052928452 chuyen den 6303485293,2024-09-12 18:36:40
3351,6303485293,6303485293,2216495.5,debit card,success,8484901.06,443.3,9,6303485293 chuyen den 6303485293,2024-09-12 18:37:00
3352,1333924038,1333924038,33115033.16,credit card,success,11435658.26,6623.01,2,1333924038 chuyen den 1333924038,2024-09-12 18:37:20
3353,5920548482,6496913603,47317151.13,debit card,success,29813230.34,9463.43,8,5920548482 chuyen den 6496913603,2024-09-12 18:37:40
3354,3052928452,6496913603,10850131.3,credit card,success,27510517.26,2170.03,5,3052928452 chuyen den 6496913603,2024-09-12 18:38:00
3355,6496913603,1333924038,34687352.11,debit card,success,31394559.33,6937.47,7,6496913603 chuyen den 1333924038,2024-09-12 18:38:20
3356,3960086839,1333924038,36181634.22,credit card,success,16940338.21,7236.33,5,3960086839 chuyen den 1333924038,2024-09-12 18:38:40
3357,9274922399,9274922399,27936548.22,wire transfer,success,37951463.59,5587.31,1,9274922399 chuyen den 9274922399,2024-09-12 18:39:00
3358,3960086839,8203283023,44405701.66,wire transfer,success,4547804.02,8881.14,10,3960086839 chuyen den 8203283023,2024-09-12 18:39:20
3359,3960086839,9274922399,27305247.64,credit card,success,22101857.13,5461.05,1,3960086839 chuyen den 9274922399,2024-09-12 18:39:40
3360,2843848429,8203283023,17981836.46,debit card,success,26643296.77,3596.37,8,2843848429 chuyen den 8203283023,2024-09-12 18:40:00
3361,5920548482,6496913603,31751892.2,credit card,success,11898939.88,6350.38,1,5920548482 chuyen den 6496913603,2024-09-12 18:40:20
3362,7976125545,1333924038,23501705.83,debit card,success,18894285.01,4700.34,2,7976125545 chuyen den 1333924038,2024-09-12 18:40:40
3363,6496913603,2843848429,7344044.38,credit card,success,41859885.8,1468.81,10,6496913603 chuyen den 2843848429,2024-09-12 18:41:00
3364,3052928452,5920548482,37975676.67,debit card,success,17770201.75,7595.14,2,3052928452 chuyen den 5920548482,2024-09-12 18:41:20
3365,7976125545,3052928452,39130898.32,credit card,success,23458482.78,7826.18,1,7976125545 chuyen den 3052928452,2024-09-12 18:41:40
3366,3052928452,6303485293,44042023.26,credit card,success,46002430.18,8808.4,1,3052928452 chuyen den 6303485293,2024-09-12 18:42:00
3367,3052928452,2843848429,43210332.81,debit card,success,25076832.23,8642.07,3,3052928452 chuyen den 2843848429,2024-09-12 18:42:20
3368,6303485293,3052928452,33874241.54,wire transfer,success,7360611.5,6774.85,4,6303485293 chuyen den 3052928452,2024-09-12 18:42:40
3369,6496913603,2843848429,21092879.38,credit card,success,10175483.62,4218.58,8,6496913603 chuyen den 2843848429,2024-09-12 18:43:00
3370,8203283023,6496913603,28008458.96,atm card,success,6056850.45,5601.69,8,8203283023 chuyen den 6496913603,2024-09-12 18:43:20
3371,2843848429,2843848429,37138343.25,debit card,success,38772861.16,7427.67,5,2843848429 chuyen den 2843848429,2024-09-12 18:43:40
3372,5920548482,5920548482,44030210.04,debit card,success,28228146.46,8806.04,8,5920548482 chuyen den 5920548482,2024-09-12 18:44:00
3373,1333924038,3052928452,37199667.88,credit card,success,31512605.49,7439.93,6,1333924038 chuyen den 3052928452,2024-09-12 18:44:20
3374,2843848429,3960086839,18729131.22,credit card,success,23136315.69,3745.83,4,2843848429 chuyen den 3960086839,2024-09-12 18:44:40
3375,9274922399,7976125545,39010014.95,debit card,success,9830363.44,7802.0,4,9274922399 chuyen den 7976125545,2024-09-12 18:45:00
3376,7976125545,8203283023,19366458.79,wire transfer,success,46339253.65,3873.29,5,7976125545 chuyen den 8203283023,2024-09-12 18:45:20
3377,8203283023,5920548482,49333740.38,wire transfer,success,46458151.65,9866.75,2,8203283023 chuyen den 5920548482,2024-09-12 18:45:40
3378,2843848429,3960086839,17521740.07,wire transfer,success,38599110.62,3504.35,6,2843848429 chuyen den 3960086839,2024-09-12 18:46:00
3379,2843848429,9274922399,4568424.52,atm card,success,17542286.65,913.68,4,2843848429 chuyen den 9274922399,2024-09-12 18:46:20
3380,3960086839,6303485293,41169819.16,atm card,success,20925357.3,8233.96,2,3960086839 chuyen den 6303485293,2024-09-12 18:46:40
3381,3960086839,7976125545,17392662.92,debit card,success,16492027.21,3478.53,4,3960086839 chuyen den 7976125545,2024-09-12 18:47:00
3382,6496913603,5920548482,26484984.08,atm card,success,36750465.43,5297.0,3,6496913603 chuyen den 5920548482,2024-09-12 18:47:20
3383,6496913603,1333924038,3395565.36,atm card,success,46347136.25,679.11,5,6496913603 chuyen den 1333924038,2024-09-12 18:47:40
3384,6303485293,5920548482,46966714.5,debit card,success,30550580.39,9393.34,2,6303485293 chuyen den 5920548482,2024-09-12 18:48:00
3385,6303485293,3960086839,14966955.74,debit card,success,3707229.8,2993.39,6,6303485293 chuyen den 3960086839,2024-09-12 18:48:20
3386,1333924038,1333924038,4042943.2,atm card,success,26302202.18,808.59,1,1333924038 chuyen den 1333924038,2024-09-12 18:48:40
3387,1333924038,2843848429,12046948.01,credit card,success,44523400.25,2409.39,3,1333924038 chuyen den 2843848429,2024-09-12 18:49:00
3388,6303485293,7976125545,19678262.37,credit card,success,10659078.49,3935.65,8,6303485293 chuyen den 7976125545,2024-09-12 18:49:20
3389,5920548482,6496913603,44025060.15,credit card,success,48448437.69,8805.01,1,5920548482 chuyen den 6496913603,2024-09-12 18:49:40
3390,2843848429,9274922399,28970037.92,wire transfer,success,26333884.79,5794.01,4,2843848429 chuyen den 9274922399,2024-09-12 18:50:00
3391,3052928452,2843848429,25513265.97,credit card,success,36531596.82,5102.65,1,3052928452 chuyen den 2843848429,2024-09-12 18:50:20
3392,6303485293,6496913603,15611991.99,debit card,success,47546272.54,3122.4,4,6303485293 chuyen den 6496913603,2024-09-12 18:50:40
3393,1333924038,1333924038,18553185.01,wire transfer,success,32807781.05,3710.64,1,1333924038 chuyen den 1333924038,2024-09-12 18:51:00
3394,6496913603,5920548482,7389266.84,credit card,success,12657429.06,1477.85,2,6496913603 chuyen den 5920548482,2024-09-12 18:51:20
3395,3052928452,8203283023,10441034.86,atm card,success,6083947.07,2088.21,10,3052928452 chuyen den 8203283023,2024-09-12 18:51:40
3396,7976125545,9274922399,37621662.91,wire transfer,success,42028830.45,7524.33,10,7976125545 chuyen den 9274922399,2024-09-12 18:52:00
3397,3960086839,6496913603,33935883.94,credit card,success,28595754.22,6787.18,4,3960086839 chuyen den 6496913603,2024-09-12 18:52:20
3398,6496913603,9274922399,7648470.45,debit card,success,24376473.83,1529.69,4,6496913603 chuyen den 9274922399,2024-09-12 18:52:40
3399,2843848429,7976125545,40697674.45,wire transfer,success,16480487.49,8139.53,1,2843848429 chuyen den 7976125545,2024-09-12 18:53:00
3400,9274922399,3052928452,39676147.62,credit card,success,40320970.41,7935.23,10,9274922399 chuyen den 3052928452,2024-09-12 18:53:20
3401,3052928452,6303485293,4306873.91,atm card,success,47911587.71,861.37,9,3052928452 chuyen den 6303485293,2024-09-12 18:53:40
3402,9274922399,3960086839,39672335.77,atm card,success,36191863.85,7934.47,5,9274922399 chuyen den 3960086839,2024-09-12 18:54:00
3403,3052928452,1333924038,15858648.09,debit card,success,1310532.02,3171.73,6,3052928452 chuyen den 1333924038,2024-09-12 18:54:20
3404,1333924038,3052928452,24985960.79,atm card,success,6444778.23,4997.19,3,1333924038 chuyen den 3052928452,2024-09-12 18:54:40
3405,8203283023,2843848429,40261378.57,wire transfer,success,34693905.01,8052.28,3,8203283023 chuyen den 2843848429,2024-09-12 18:55:00
3406,7976125545,1333924038,41595174.31,wire transfer,success,17225915.22,8319.03,7,7976125545 chuyen den 1333924038,2024-09-12 18:55:20
3407,3960086839,6303485293,28196808.96,debit card,success,48001626.11,5639.36,7,3960086839 chuyen den 6303485293,2024-09-12 18:55:40
3408,6303485293,6303485293,42201219.75,wire transfer,success,6323254.06,8440.24,4,6303485293 chuyen den 6303485293,2024-09-12 18:56:00
3409,7976125545,1333924038,4355555.0,atm card,success,3234901.91,871.11,4,7976125545 chuyen den 1333924038,2024-09-12 18:56:20
3410,6496913603,5920548482,1930117.82,credit card,success,27889445.17,386.02,1,6496913603 chuyen den 5920548482,2024-09-12 18:56:40
3411,1333924038,6303485293,22446512.48,atm card,success,37407464.84,4489.3,6,1333924038 chuyen den 6303485293,2024-09-12 18:57:00
3412,8203283023,6303485293,44929169.11,atm card,success,47962451.71,8985.83,2,8203283023 chuyen den 6303485293,2024-09-12 18:57:20
3413,3960086839,3960086839,25054876.64,credit card,success,40396721.1,5010.98,1,3960086839 chuyen den 3960086839,2024-09-12 18:57:40
3414,5920548482,3960086839,24815904.2,debit card,success,17393905.83,4963.18,10,5920548482 chuyen den 3960086839,2024-09-12 18:58:00
3415,6303485293,2843848429,7865413.84,credit card,success,47359266.1,1573.08,2,6303485293 chuyen den 2843848429,2024-09-12 18:58:20
3416,6496913603,1333924038,20748696.57,debit card,success,2011436.15,4149.74,8,6496913603 chuyen den 1333924038,2024-09-12 18:58:40
3417,3052928452,6303485293,7631486.09,atm card,success,17200125.45,1526.3,8,3052928452 chuyen den 6303485293,2024-09-12 18:59:00
3418,2843848429,7976125545,23828448.79,credit card,success,6984533.14,4765.69,3,2843848429 chuyen den 7976125545,2024-09-12 18:59:20
3419,1333924038,7976125545,40264264.28,wire transfer,success,18895048.91,8052.85,5,1333924038 chuyen den 7976125545,2024-09-12 18:59:40
3420,6496913603,1333924038,41908363.42,debit card,success,4501403.04,8381.67,2,6496913603 chuyen den 1333924038,2024-09-12 19:00:00
3421,9274922399,3960086839,47766943.67,debit card,success,4721726.59,9553.39,4,9274922399 chuyen den 3960086839,2024-09-12 19:00:20
3422,8203283023,6303485293,8241398.79,wire transfer,success,18649165.29,1648.28,5,8203283023 chuyen den 6303485293,2024-09-12 19:00:40
3423,5920548482,6303485293,11321904.28,credit card,success,30375261.71,2264.38,3,5920548482 chuyen den 6303485293,2024-09-12 19:01:00
3424,1333924038,2843848429,6050012.9,debit card,success,4363871.44,1210.0,2,1333924038 chuyen den 2843848429,2024-09-12 19:01:20
3425,9274922399,1333924038,26330956.52,credit card,success,14301915.8,5266.19,3,9274922399 chuyen den 1333924038,2024-09-12 19:01:40
3426,8203283023,3052928452,34221719.8,wire transfer,success,6475167.88,6844.34,9,8203283023 chuyen den 3052928452,2024-09-12 19:02:00
3427,8203283023,3960086839,18761396.15,wire transfer,success,8951716.97,3752.28,4,8203283023 chuyen den 3960086839,2024-09-12 19:02:20
3428,8203283023,6303485293,19518393.06,credit card,success,15328962.22,3903.68,5,8203283023 chuyen den 6303485293,2024-09-12 19:02:40
3429,9274922399,6303485293,6651266.95,wire transfer,success,31493095.36,1330.25,3,9274922399 chuyen den 6303485293,2024-09-12 19:03:00
3430,6496913603,6496913603,5383888.05,wire transfer,success,23628125.52,1076.78,10,6496913603 chuyen den 6496913603,2024-09-12 19:03:20
3431,3052928452,6496913603,18523240.27,debit card,success,19451190.14,3704.65,5,3052928452 chuyen den 6496913603,2024-09-12 19:03:40
3432,1333924038,5920548482,29811299.86,debit card,success,14709043.49,5962.26,6,1333924038 chuyen den 5920548482,2024-09-12 19:04:00
3433,3052928452,1333924038,29515549.62,debit card,success,6849856.03,5903.11,3,3052928452 chuyen den 1333924038,2024-09-12 19:04:20
3434,6303485293,3960086839,21958119.32,atm card,success,9961289.93,4391.62,5,6303485293 chuyen den 3960086839,2024-09-12 19:04:40
3435,8203283023,2843848429,29120796.56,wire transfer,success,45165737.0,5824.16,8,8203283023 chuyen den 2843848429,2024-09-12 19:05:00
3436,1333924038,5920548482,28537952.64,credit card,success,45484954.4,5707.59,7,1333924038 chuyen den 5920548482,2024-09-12 19:05:20
3437,6496913603,1333924038,27833808.73,atm card,success,43963053.79,5566.76,1,6496913603 chuyen den 1333924038,2024-09-12 19:05:40
3438,3960086839,8203283023,6269994.02,wire transfer,success,42581704.29,1254.0,4,3960086839 chuyen den 8203283023,2024-09-12 19:06:00
3439,3052928452,6303485293,48324039.71,wire transfer,success,40111148.1,9664.81,2,3052928452 chuyen den 6303485293,2024-09-12 19:06:20
3440,9274922399,9274922399,19635088.76,wire transfer,success,10588596.3,3927.02,6,9274922399 chuyen den 9274922399,2024-09-12 19:06:40
3441,8203283023,3960086839,22629359.76,debit card,success,45720486.42,4525.87,8,8203283023 chuyen den 3960086839,2024-09-12 19:07:00
3442,1333924038,7976125545,22646177.59,wire transfer,success,16025372.19,4529.24,8,1333924038 chuyen den 7976125545,2024-09-12 19:07:20
3443,6303485293,6303485293,31666928.36,wire transfer,success,4323258.35,6333.39,6,6303485293 chuyen den 6303485293,2024-09-12 19:07:40
3444,6496913603,6303485293,38751626.09,debit card,success,41924393.03,7750.33,1,6496913603 chuyen den 6303485293,2024-09-12 19:08:00
3445,8203283023,9274922399,47089946.82,credit card,success,8274801.14,9417.99,2,8203283023 chuyen den 9274922399,2024-09-12 19:08:20
3446,8203283023,2843848429,9504520.45,credit card,success,37948294.84,1900.9,7,8203283023 chuyen den 2843848429,2024-09-12 19:08:40
3447,8203283023,9274922399,19017606.54,debit card,success,28170555.38,3803.52,3,8203283023 chuyen den 9274922399,2024-09-12 19:09:00
3448,8203283023,6496913603,34263485.1,debit card,success,45480976.58,6852.7,8,8203283023 chuyen den 6496913603,2024-09-12 19:09:20
3449,6303485293,9274922399,28279555.27,atm card,success,35346344.57,5655.91,1,6303485293 chuyen den 9274922399,2024-09-12 19:09:40
3450,5920548482,3960086839,22475970.6,atm card,success,40750875.18,4495.19,8,5920548482 chuyen den 3960086839,2024-09-12 19:10:00
3451,8203283023,1333924038,10789743.29,credit card,success,23706522.94,2157.95,4,8203283023 chuyen den 1333924038,2024-09-12 19:10:20
3452,8203283023,2843848429,34261099.35,wire transfer,success,45514598.69,6852.22,8,8203283023 chuyen den 2843848429,2024-09-12 19:10:40
3453,3052928452,2843848429,35003048.09,atm card,success,32385095.86,7000.61,4,3052928452 chuyen den 2843848429,2024-09-12 19:11:00
3454,3960086839,3960086839,22943694.8,atm card,success,48503726.78,4588.74,8,3960086839 chuyen den 3960086839,2024-09-12 19:11:20
3455,6496913603,3960086839,28183318.93,debit card,success,31676779.14,5636.66,5,6496913603 chuyen den 3960086839,2024-09-12 19:11:40
3456,8203283023,6303485293,14265946.75,wire transfer,success,40272016.52,2853.19,5,8203283023 chuyen den 6303485293,2024-09-12 19:12:00
3457,3052928452,3960086839,9535501.15,atm card,success,19035910.21,1907.1,2,3052928452 chuyen den 3960086839,2024-09-12 19:12:20
3458,1333924038,1333924038,40398736.93,debit card,success,4672027.17,8079.75,2,1333924038 chuyen den 1333924038,2024-09-12 19:12:40
3459,6303485293,3960086839,23627706.69,debit card,success,46364047.61,4725.54,3,6303485293 chuyen den 3960086839,2024-09-12 19:13:00
3460,5920548482,8203283023,49228700.37,credit card,success,25395330.46,9845.74,2,5920548482 chuyen den 8203283023,2024-09-12 19:13:20
3461,5920548482,6303485293,16840836.36,debit card,success,38341657.13,3368.17,2,5920548482 chuyen den 6303485293,2024-09-12 19:13:40
3462,9274922399,7976125545,34833875.29,debit card,success,24018203.9,6966.78,6,9274922399 chuyen den 7976125545,2024-09-12 19:14:00
3463,6496913603,2843848429,27844741.9,debit card,success,4577700.93,5568.95,4,6496913603 chuyen den 2843848429,2024-09-12 19:14:20
3464,1333924038,3052928452,46680451.67,credit card,success,47679725.41,9336.09,5,1333924038 chuyen den 3052928452,2024-09-12 19:14:40
3465,6496913603,3960086839,11778438.83,credit card,success,14469593.93,2355.69,10,6496913603 chuyen den 3960086839,2024-09-12 19:15:00
3466,3960086839,3960086839,13950965.65,debit card,success,42474064.52,2790.19,10,3960086839 chuyen den 3960086839,2024-09-12 19:15:20
3467,7976125545,3052928452,42826389.62,atm card,success,41645887.91,8565.28,4,7976125545 chuyen den 3052928452,2024-09-12 19:15:40
3468,1333924038,5920548482,1240376.56,wire transfer,success,7502123.71,248.08,7,1333924038 chuyen den 5920548482,2024-09-12 19:16:00
3469,6496913603,9274922399,39348589.1,wire transfer,success,44738912.6,7869.72,4,6496913603 chuyen den 9274922399,2024-09-12 19:16:20
3470,8203283023,6303485293,24037836.57,credit card,success,21977017.56,4807.57,10,8203283023 chuyen den 6303485293,2024-09-12 19:16:40
3471,8203283023,6496913603,3367776.26,wire transfer,success,21977183.44,673.56,8,8203283023 chuyen den 6496913603,2024-09-12 19:17:00
3472,9274922399,3052928452,7421418.47,debit card,success,29390633.99,1484.28,8,9274922399 chuyen den 3052928452,2024-09-12 19:17:20
3473,1333924038,7976125545,18376394.39,wire transfer,success,1641653.1,3675.28,3,1333924038 chuyen den 7976125545,2024-09-12 19:17:40
3474,6303485293,6496913603,31530515.67,debit card,success,11800098.42,6306.1,3,6303485293 chuyen den 6496913603,2024-09-12 19:18:00
3475,5920548482,3960086839,5182785.81,credit card,success,14897971.44,1036.56,8,5920548482 chuyen den 3960086839,2024-09-12 19:18:20
3476,6303485293,5920548482,8015861.08,credit card,success,39904727.96,1603.17,7,6303485293 chuyen den 5920548482,2024-09-12 19:18:40
3477,3052928452,6303485293,34171610.1,credit card,success,28260384.48,6834.32,3,3052928452 chuyen den 6303485293,2024-09-12 19:19:00
3478,3960086839,1333924038,4671100.04,credit card,success,42829873.71,934.22,4,3960086839 chuyen den 1333924038,2024-09-12 19:19:20
3479,8203283023,6496913603,13117950.38,debit card,success,4424133.15,2623.59,5,8203283023 chuyen den 6496913603,2024-09-12 19:19:40
3480,7976125545,5920548482,25935846.23,debit card,success,4474009.77,5187.17,1,7976125545 chuyen den 5920548482,2024-09-12 19:20:00
3481,7976125545,5920548482,13623198.59,atm card,success,7511767.94,2724.64,4,7976125545 chuyen den 5920548482,2024-09-12 19:20:20
3482,2843848429,5920548482,47837967.58,credit card,success,32491256.33,9567.59,4,2843848429 chuyen den 5920548482,2024-09-12 19:20:40
3483,7976125545,8203283023,18831841.22,atm card,success,20074884.19,3766.37,6,7976125545 chuyen den 8203283023,2024-09-12 19:21:00
3484,3052928452,6303485293,33085761.96,debit card,success,8977319.79,6617.15,10,3052928452 chuyen den 6303485293,2024-09-12 19:21:20
3485,2843848429,9274922399,38879805.54,debit card,success,27497255.32,7775.96,3,2843848429 chuyen den 9274922399,2024-09-12 19:21:40
3486,6303485293,6303485293,48091157.86,credit card,success,5967689.24,9618.23,2,6303485293 chuyen den 6303485293,2024-09-12 19:22:00
3487,5920548482,6303485293,21904201.93,wire transfer,success,25782846.61,4380.84,4,5920548482 chuyen den 6303485293,2024-09-12 19:22:20
3488,8203283023,1333924038,49731155.94,atm card,success,6821731.19,9946.23,4,8203283023 chuyen den 1333924038,2024-09-12 19:22:40
3489,9274922399,6496913603,11900724.96,atm card,success,48613135.41,2380.14,3,9274922399 chuyen den 6496913603,2024-09-12 19:23:00
3490,1333924038,6496913603,46862113.45,credit card,success,43958741.74,9372.42,8,1333924038 chuyen den 6496913603,2024-09-12 19:23:20
3491,3960086839,6496913603,26323819.46,wire transfer,success,27241299.8,5264.76,4,3960086839 chuyen den 6496913603,2024-09-12 19:23:40
3492,5920548482,6303485293,11129702.08,atm card,success,30168481.18,2225.94,6,5920548482 chuyen den 6303485293,2024-09-12 19:24:00
3493,2843848429,6303485293,26722873.44,credit card,success,11713109.78,5344.57,5,2843848429 chuyen den 6303485293,2024-09-12 19:24:20
3494,8203283023,7976125545,38934581.84,debit card,success,48823321.17,7786.92,2,8203283023 chuyen den 7976125545,2024-09-12 19:24:40
3495,5920548482,6303485293,17331034.92,debit card,success,18496905.62,3466.21,6,5920548482 chuyen den 6303485293,2024-09-12 19:25:00
3496,8203283023,3960086839,47342187.38,debit card,success,44035764.82,9468.44,2,8203283023 chuyen den 3960086839,2024-09-12 19:25:20
3497,8203283023,8203283023,10568260.04,credit card,success,21860668.8,2113.65,9,8203283023 chuyen den 8203283023,2024-09-12 19:25:40
3498,8203283023,3052928452,16571602.18,atm card,success,45756314.12,3314.32,4,8203283023 chuyen den 3052928452,2024-09-12 19:26:00
3499,6496913603,6496913603,19887057.47,debit card,success,41582356.31,3977.41,8,6496913603 chuyen den 6496913603,2024-09-12 19:26:20
3500,6303485293,8203283023,37846205.85,atm card,success,37493015.39,7569.24,5,6303485293 chuyen den 8203283023,2024-09-12 19:26:40
3501,3052928452,3052928452,28232308.0,wire transfer,success,14120652.32,5646.46,10,3052928452 chuyen den 3052928452,2024-09-12 19:27:00
3502,8203283023,5920548482,28309373.19,wire transfer,success,46211580.37,5661.87,3,8203283023 chuyen den 5920548482,2024-09-12 19:27:20
3503,8203283023,6496913603,28711672.18,atm card,success,32246223.66,5742.33,9,8203283023 chuyen den 6496913603,2024-09-12 19:27:40
3504,8203283023,6496913603,45728178.45,debit card,success,6119989.98,9145.64,8,8203283023 chuyen den 6496913603,2024-09-12 19:28:00
3505,7976125545,5920548482,4660101.67,atm card,success,20801056.72,932.02,8,7976125545 chuyen den 5920548482,2024-09-12 19:28:20
3506,3960086839,7976125545,29117638.53,credit card,success,5459577.51,5823.53,9,3960086839 chuyen den 7976125545,2024-09-12 19:28:40
3507,7976125545,3960086839,27919356.55,debit card,success,43494701.2,5583.87,9,7976125545 chuyen den 3960086839,2024-09-12 19:29:00
3508,3052928452,9274922399,38366577.24,atm card,success,35282264.82,7673.32,1,3052928452 chuyen den 9274922399,2024-09-12 19:29:20
