citizenID,mortdue,value,derog,delinq,clage,ninq,clno,debtinc
001203017004,483252,247402,4,4,162.44704,4,9,95.61369
001203017005,80531,814857,4,8,124.3185,6,15,33.40851
001203017006,71228,676138,3,4,296.67816,9,23,62.57039
001203017007,125790,203803,10,9,121.57132,19,4,45.28351
001203017008,123408,587332,8,12,472.48269,5,3,37.21569
001203017009,186973,912325,10,3,369.98762,12,16,44.29566
001203017010,498298,437825,6,10,349.89134,12,39,78.63781
001203017011,405208,600525,9,10,460.37219,20,75,29.29588
001203017012,53409,861810,4,1,363.4477,16,32,84.55008
001203017013,22592,489273,10,14,417.9094,17,0,13.13375
001203017014,431299,903069,1,11,196.94441,4,64,94.98147
001203017015,452285,744160,6,2,366.78587,15,71,97.26641
001203017016,451124,326531,7,10,192.89214,18,35,38.17798
001203017017,282560,877929,7,15,332.92243,12,60,97.51422
001203017018,470341,701217,10,0,406.0523,9,16,12.32374
001203017019,86005,199530,7,7,200.81856,13,14,26.53144
001203017020,228406,335721,2,6,291.43471,4,26,74.92072
001203017021,293328,100876,4,4,397.72343,16,41,97.26819
001203017022,369741,332677,5,13,210.56104,14,70,52.09644
001203017023,444065,575373,10,11,122.96938,8,69,91.69269
001203017024,156819,642318,9,0,378.80781,4,60,40.83641
001203017025,93055,221170,2,1,494.02219,10,61,87.8717
001203017026,31870,765568,1,5,357.79649,7,77,74.67549
001203017027,114520,526715,5,6,446.12415,6,32,60.60202
001203017028,309815,242637,8,1,268.18681,14,26,54.04204
001203017029,93470,915565,6,12,328.77904,8,12,77.95168
001203017030,328712,552816,6,8,135.80456,10,48,39.97241
001203017031,77189,309544,9,5,492.66638,8,74,15.82166
001203017032,39384,248347,10,12,274.41098,14,30,94.96466
001203017033,194377,150712,2,1,104.19769,2,53,41.31109
001203017034,116949,194048,4,11,304.73213,19,24,42.72332
001203017035,278113,573827,6,10,410.95643,18,7,36.86495
001203017036,11501,388522,7,1,412.31451,14,36,32.64184
001203017037,276691,258526,2,3,390.48259,13,73,27.1332
001203017038,188617,810351,3,6,240.91252,15,45,93.34371
001203017039,318978,421620,3,9,417.91334,8,33,79.46705
001203017040,18258,375856,2,7,303.87129,12,37,58.70554
001203017041,269536,320678,0,1,373.72694,11,44,84.38915
001203017042,335489,981999,4,6,459.06506,7,45,96.41483
001203017043,229063,598663,2,4,355.78627,2,38,27.9601
001203017044,87742,396282,4,3,164.46772,7,63,31.86996
001203017045,14405,748181,8,2,274.92284,7,73,44.53168
001203017046,308133,931821,2,6,440.54411,17,20,65.96565
001203017047,305011,120023,3,5,103.91248,6,62,71.94078
001203017048,152744,378074,10,1,194.54675,9,37,91.48184
001203017049,266871,748123,3,10,488.01474,6,43,54.78749
001203017050,235394,636248,7,12,217.22081,8,0,46.57613
001203017051,150088,411524,4,5,376.27178,4,35,48.97467
001203017052,265512,190823,10,14,372.81491,5,47,25.25472
001203017053,221011,174180,0,1,245.01908,14,19,29.53387
001203017054,323317,259631,1,1,293.13577,11,44,64.68327
001203017055,231102,237797,8,2,479.73108,14,49,42.59175
001203017056,80325,163148,7,2,405.16157,12,2,23.01693
001203017057,478607,453955,3,3,462.6854,10,20,41.13134
001203017058,252476,919743,2,11,248.15518,11,64,31.61213
001203017059,396070,947241,5,3,484.27942,17,50,77.20637
001203017060,221457,659038,8,12,418.49987,2,41,39.6342
001203017061,140697,215057,4,15,298.11338,3,45,57.56272
001203017062,443607,885785,2,5,315.02348,12,18,26.88215
001203017063,428715,271473,7,2,233.39185,7,13,72.99819
001203017064,414539,740769,3,9,187.21707,7,21,17.97271
001203017065,439693,690783,8,6,397.07343,12,44,92.4971
001203017066,437332,121592,0,4,216.75651,4,40,45.38103
001203017067,228014,941274,6,11,212.56294,0,66,12.1955
001203017068,336610,548014,9,5,291.85048,11,49,66.25367
001203017069,214611,489188,3,10,366.42246,1,64,14.94494
001203017070,96283,531482,9,0,149.51821,19,37,97.9162
001203017071,67516,123199,6,6,488.89453,19,80,73.18101
001203017072,86911,599042,5,3,363.42508,5,45,12.69958
001203017073,40424,748141,1,0,409.6895,17,55,86.8027
001203017074,360849,791143,3,13,186.67662,9,4,56.59464
001203017075,297360,995714,0,15,346.60025,10,29,31.08905
001203017076,130993,301445,6,13,339.60867,1,14,11.95537
001203017077,41363,544290,8,14,485.0231,17,67,39.26565
001203017078,450900,951890,3,15,415.24927,9,39,95.82067
001203017079,268353,318257,0,12,140.8276,6,36,58.13774
001203017080,193813,266357,10,3,240.16745,1,37,55.30803
001203017081,224013,968838,0,12,229.15691,20,49,30.97609
001203017082,351603,387234,0,10,171.98568,7,63,94.33903
001203017083,439555,943204,6,0,145.08415,11,75,61.92696
001203017084,86779,597430,0,11,105.40871,3,6,48.93976
001203017085,476766,683539,10,5,358.67375,20,59,30.20125
001203017086,491618,498575,8,13,316.02242,10,43,65.36568
001203017087,44738,560697,2,6,114.5274,12,36,91.34842
001203017088,289174,101461,5,2,444.9327,20,8,23.75627
001203017089,295370,162231,6,8,163.03498,10,75,28.02876
001203017090,31429,202835,1,1,138.29464,5,14,23.95097
001203017091,345086,172519,8,12,349.43654,0,67,61.28375
001203017092,154323,547330,10,0,456.9662,6,10,40.92269
001203017093,270269,971412,5,8,197.29807,5,50,24.79765
001203017094,72834,122162,10,13,334.29466,2,67,23.57193
001203017095,435646,475023,3,12,416.23257,0,52,16.79803
001203017096,232518,259595,6,0,498.71879,8,48,59.74671
001203017097,147631,976632,1,6,200.7212,12,44,67.94936
001203017098,302666,559495,0,7,313.24114,4,61,31.07075
001203017099,210122,672559,1,9,363.46855,14,34,71.51545
001203017100,82976,445254,9,11,286.42072,17,79,75.77567
001203017101,83267,621304,7,3,487.64488,12,76,36.08876
001203017102,360060,923592,0,14,454.0512,5,75,13.56603
001203017103,480377,482734,9,6,132.49248,16,5,82.86455
001203017104,153995,809182,5,15,341.17674,10,16,58.47275
001203017105,208850,313029,5,13,309.48326,5,78,74.95297
001203017106,139728,898735,0,1,343.91506,12,38,30.70559
001203017107,442356,591795,5,4,361.13177,20,36,63.74504
001203017108,384207,709309,2,2,302.23671,14,13,29.59876
001203017109,462274,671320,10,2,245.95559,14,76,44.13629
001203017110,234489,647535,10,9,353.74551,12,22,29.11216
001203017111,201552,791585,3,8,275.2417,4,56,80.08884
001203017112,86191,772538,10,2,420.49553,19,57,59.88845
001203017113,179184,516369,7,9,269.8898,19,44,41.58642
001203017114,334528,558633,0,3,452.07172,9,28,54.06071
001203017115,160148,369873,0,2,324.86279,11,4,65.11386
001203017116,495709,305031,5,14,237.21676,8,48,82.61125
001203017117,278599,757996,5,3,119.62806,17,1,25.91718
001203017118,176862,244559,3,7,434.2141,11,44,10.85168
001203017119,414705,331960,1,0,189.97843,15,58,74.14096
001203017120,53404,202079,0,4,227.16173,7,25,68.35927
001203017121,316250,767676,4,6,462.77487,13,79,65.35646
001203017122,338219,442910,0,12,176.43729,8,63,31.72551
001203017123,90071,765418,5,12,181.8774,12,70,11.06285
001203017124,187575,217511,8,0,331.51994,13,44,94.62957
001203017125,476064,994260,0,3,386.50475,11,7,41.59399
001203017126,20974,231645,1,9,280.68243,15,17,71.09119
001203017127,19902,532908,6,8,140.69977,16,45,55.50958
001203017128,327761,123223,6,9,226.08039,0,66,16.77428
001203017129,301277,863232,0,14,423.95943,16,29,93.25484
001203017130,367831,292111,4,4,192.29801,2,0,77.03607
001203017131,15188,700939,6,15,118.63534,17,11,39.4486
001203017132,258106,589257,6,12,464.60546,10,37,40.32476
001203017133,408466,982877,1,8,499.58215,16,39,71.27665
001203017134,497122,976092,9,14,434.91171,1,13,80.79557
001203017135,175962,445634,7,8,302.63888,9,21,90.70397
001203017136,109118,717017,2,8,159.3404,15,64,19.88132
001203017137,218867,204109,5,4,396.65591,7,71,92.92802
001203017138,196123,492842,8,14,250.94033,16,18,56.34454
001203017139,219986,533690,9,2,409.03549,19,67,17.3075
001203017140,199080,941698,2,12,449.58091,12,24,76.87096
001203017141,462897,475389,10,15,380.72442,10,46,88.1841
001203017142,155483,552075,0,2,332.59414,10,17,42.06668
001203017143,244545,797795,8,10,159.35822,2,51,71.82935
001203017144,63275,168665,4,7,287.4558,12,65,38.10525
001203017145,413264,852949,7,2,215.66355,18,42,27.56777
001203017146,191224,813432,3,3,399.05337,18,23,38.31835
001203017147,381144,555273,5,8,366.89775,18,19,48.3746
001203017148,180893,494894,5,6,170.80491,19,7,21.82419
001203017149,347939,490551,0,13,158.6622,3,74,80.59309
001203017150,380271,842796,9,11,108.09962,12,53,23.61573
001203017151,411326,884346,10,15,328.26026,13,6,58.22569
001203017152,262006,673336,1,5,214.5856,3,8,32.80933
001203017153,213866,103237,8,15,182.84206,4,49,36.33001
001203017154,198464,474109,9,7,217.52956,5,25,82.45012
001203017155,199173,656595,8,15,482.6449,2,12,90.4116
001203017156,498906,759897,3,12,201.79541,18,10,80.09672
001203017157,284606,813823,1,6,363.14541,2,8,61.57028
001203017158,443321,381592,8,11,401.51561,16,75,30.43107
001203017159,317655,605760,7,4,235.69269,11,47,18.2971
001203017160,93359,823656,9,2,187.37387,19,5,60.07788
001203017161,477116,656505,10,8,280.69758,6,33,86.78462
001203017162,211189,505954,7,11,395.13716,9,44,26.12859
001203017163,297335,223496,7,9,385.87162,3,21,29.00118
001203017164,301452,568828,7,3,341.33962,2,25,35.67208
001203017165,483172,211236,7,5,333.44109,17,70,96.82221
001203017166,115259,631949,1,3,354.0173,10,17,22.96403
001203017167,297103,664734,7,0,132.89579,1,72,94.55337
001203017168,184300,171346,10,3,305.25265,17,75,94.43013
001203017169,234517,466827,10,7,126.02289,2,19,52.19603
001203017170,464109,270837,2,10,464.99494,18,52,77.52089
001203017171,329752,143924,6,15,478.82699,13,29,98.25957
001203017172,336605,872617,4,14,176.32911,9,72,21.50862
001203017173,361115,280723,5,7,459.62593,8,71,54.87492
001203017174,208781,484628,5,6,323.65918,0,18,52.77023
001203017175,496558,620490,1,11,139.00149,10,80,29.10693
001203017176,176591,847089,3,0,266.86902,1,6,47.69708
001203017177,131978,877126,9,15,246.22059,2,71,96.3854
001203017178,31212,794108,8,3,124.51623,11,15,25.6356
001203017179,69088,569514,0,3,268.90927,9,38,30.59674
001203017180,30488,987299,3,8,268.11223,18,24,96.17103
001203017181,384679,770519,5,3,443.22049,18,75,20.39627
001203017182,94413,454203,7,13,129.37966,18,36,82.3616
001203017183,376940,198927,3,7,127.72401,12,44,88.91812
001203017184,327039,452183,4,12,497.53101,2,74,59.44025
001203017185,471748,777912,6,11,119.33192,4,56,68.87244
001203017186,283073,731911,3,6,297.54284,18,61,16.77313
001203017187,439570,495178,10,1,257.46776,1,72,41.52318
001203017188,17017,750849,4,13,387.85478,5,52,99.13233
001203017189,250308,700257,7,6,489.6111,3,72,28.47067
001203017190,466175,903694,0,12,368.59828,1,53,30.81654
001203017191,165070,627059,8,9,205.24716,0,70,32.71545
001203017192,326068,192780,10,3,357.90431,3,68,47.53165
001203017193,406595,438318,2,0,439.33695,10,30,36.36191
001203017194,81786,153538,7,1,113.84904,8,54,93.68072
001203017195,119772,458580,9,4,271.9893,8,69,79.8645
001203017196,485606,495042,7,6,460.15556,19,33,40.73528
001203017197,17751,590305,8,9,279.38232,6,34,72.82687
001203017198,177177,854293,10,1,120.43481,19,59,27.54614
001203017199,15230,186530,10,7,336.02312,1,77,43.1913
001203017200,378005,286971,3,2,292.24436,6,79,99.25855
001203017201,23083,777358,2,15,336.41905,13,31,54.82028
001203017202,347725,741050,10,9,236.65724,17,44,82.96279
001203017203,30529,165338,2,6,169.07384,5,52,76.75425
001203017204,208708,297116,8,7,136.84107,11,35,55.22162
001203017205,219984,267473,7,2,479.68997,18,34,55.10659
001203017206,390547,235963,1,6,398.67287,15,19,79.6994
001203017207,18672,681522,7,2,180.85897,14,75,43.77793
001203017208,285718,204097,3,10,329.8873,17,43,35.40159
001203017209,288302,113766,0,7,403.28868,0,80,22.0564
001203017210,196887,300533,8,1,346.6543,8,66,32.42809
001203017211,192915,787851,2,14,129.75958,5,66,20.6578
001203017212,498676,927604,2,8,219.39461,13,53,71.03987
001203017213,311586,663133,10,3,469.91841,14,40,77.88221
001203017214,387507,927783,0,10,304.58391,6,32,94.71419
001203017215,290647,141702,6,6,160.28031,15,32,32.61302
001203017216,499765,769284,10,13,421.33596,11,9,27.81317
001203017217,59839,313886,8,10,322.69866,7,1,12.94853
001203017218,169526,140383,6,11,262.42112,9,66,75.33937
001203017219,138170,575442,9,2,475.8234,15,71,75.44776
001203017220,50160,446089,1,15,237.73097,15,28,44.10955
001203017221,174715,465694,3,6,314.72049,11,62,60.67605
001203017222,181929,509148,10,8,201.40254,11,57,65.91542
001203017223,327049,485782,5,10,414.51421,11,20,47.87403
001203017224,101315,916914,1,14,204.78224,18,60,55.241
001203017225,421187,146289,6,10,157.25832,11,26,40.51829
001203017226,485380,178854,0,11,276.09356,9,29,81.11578
001203017227,123221,346755,2,8,281.98691,15,30,19.40062
001203017228,179865,346225,1,14,116.91913,14,62,92.15584
001203017229,82412,378262,6,11,158.91816,4,76,91.71253
001203017230,395752,612083,1,6,445.39852,10,63,19.412
001203017231,30251,271062,6,9,142.47929,8,72,50.42797
001203017232,427365,732304,3,5,496.48323,0,42,77.96827
001203017233,90090,832865,3,3,360.29563,17,66,72.18804
001203017234,458109,196816,7,6,373.23512,0,80,35.30287
001203017235,314166,525577,6,7,439.45808,20,13,61.15539
001203017236,255561,274893,5,9,439.00937,5,16,26.60988
001203017237,161544,343005,8,15,115.42771,6,32,17.98112
001203017238,335927,563713,4,13,101.85365,20,34,82.78734
001203017239,170398,862153,10,6,470.30853,6,47,29.2867
001203017240,301954,381414,1,6,426.24551,11,34,43.38034
001203017241,208154,645537,1,3,412.10627,5,25,89.8736
001203017242,471777,812761,6,4,159.48889,8,70,16.49628
001203017243,148317,136664,1,10,182.53263,18,0,78.17492
001203017244,259314,815221,0,9,235.31732,4,24,27.46507
001203017245,448859,698718,4,3,236.2473,17,51,42.98285
001203017246,180467,267727,0,10,156.26072,10,13,16.94761
001203017247,137578,486763,0,2,150.06475,4,46,28.82824
001203017248,301326,509089,0,5,164.32209,8,30,31.81248
001203017249,34064,143893,4,4,240.00281,1,80,53.08103
001203017250,311855,139147,8,9,493.08372,4,50,98.96202
001203017251,274600,534601,0,15,143.63579,3,51,56.92949
001203017252,180955,394821,7,4,397.31187,17,21,23.53669
001203017253,33069,384067,0,13,496.14209,5,27,54.91754
001203017254,55225,286941,3,15,206.26785,4,16,36.69202
001203017255,61472,493090,9,13,222.06959,4,70,42.71574
001203017256,488738,957316,3,11,230.13628,9,80,75.62396
001203017257,210513,380543,0,7,306.53487,14,22,71.9732
001203017258,255675,349825,7,7,100.46262,7,54,95.22264
001203017259,320442,459911,6,8,498.87481,17,77,73.30756
001203017260,362205,330352,7,7,120.18243,8,47,55.536
001203017261,387943,950970,8,8,297.48365,1,39,14.28688
001203017262,196325,356782,10,3,246.95184,9,33,21.85332
001203017263,178907,615859,10,14,137.36098,9,5,58.12586
001203017264,84226,674202,4,7,208.27774,11,23,26.17185
001203017265,64639,647624,10,2,330.22433,11,61,91.02226
001203017266,14124,903248,1,6,124.79586,1,39,75.86515
001203017267,477879,863162,0,8,432.74972,15,2,53.1871
001203017268,126844,416714,0,10,144.68581,1,73,16.39909
001203017269,434405,193090,3,10,147.77824,12,71,28.44278
001203017270,176206,597759,4,11,262.0923,18,32,47.04729
001203017271,360195,585530,4,11,473.47752,15,61,17.82641
001203017272,406407,998632,3,2,418.68914,9,15,71.61316
001203017273,477127,123777,2,15,136.16787,14,0,87.06985
001203017274,416452,344823,9,13,214.61751,15,47,35.76638
001203017275,252093,699046,1,7,305.96982,5,53,96.65919
001203017276,428594,418997,4,15,436.13616,7,76,43.35102
001203017277,347603,536707,9,4,270.66153,1,13,91.95544
001203017278,123240,549427,8,10,302.95711,15,36,12.06463
001203017279,346579,845833,9,4,261.32956,18,6,23.43511
001203017280,130812,141434,6,8,434.82751,14,35,20.96489
001203017281,282521,867085,1,3,280.85086,2,38,59.72134
001203017282,312021,786780,5,6,471.12268,18,1,39.41268
001203017283,330627,760839,7,8,160.58418,6,65,85.66893
001203017284,40535,824270,4,1,284.64072,11,65,93.88153
001203017285,481085,672763,5,9,110.79541,14,28,77.94958
001203017286,75276,231303,8,11,272.6714,5,30,65.92589
001203017287,172109,717662,5,12,402.77978,13,16,56.66769
001203017288,120644,107340,9,11,107.00036,11,3,91.95369
001203017289,178298,614479,10,5,323.50392,3,75,59.12136
001203017290,380729,486295,0,7,288.45498,10,69,54.91516
001203017291,177996,227327,6,9,152.79094,1,65,96.67367
001203017292,198552,548154,10,8,105.4987,4,65,24.25399
001203017293,223940,202563,0,2,140.49796,4,53,48.49257
001203017294,126369,632832,5,5,375.29933,13,0,23.68755
001203017295,340954,509381,6,4,494.92587,18,70,61.44514
001203017296,440016,672863,9,11,439.476,6,65,19.5531
001203017297,15670,438301,10,13,435.15056,20,7,96.99571
001203017298,89628,380887,2,10,434.93157,16,45,10.00463
001203017299,460769,911059,0,8,313.78569,5,46,96.85353
001203017300,135538,858845,6,14,174.74853,4,78,75.7223
001203017301,315971,447488,7,13,201.05279,11,39,67.38653
001203017302,338101,936826,2,11,197.54424,10,45,32.78488
001203017303,27166,101178,9,1,455.29657,16,43,11.42837
001203017304,250229,572552,7,8,333.81586,1,59,26.21322
001203017305,484371,324771,6,15,441.59246,13,18,72.63935
001203017306,97977,535744,3,2,438.27638,2,2,16.71258
001203017307,394395,793951,9,0,415.8727,19,54,32.00004
001203017308,201566,148117,7,15,186.43129,3,38,30.69258
001203017309,425788,891680,0,13,469.68929,19,71,86.53073
001203017310,216571,741146,1,3,322.27459,10,76,49.67732
001203017311,416632,517660,5,5,105.44561,0,60,98.82135
001203017312,465433,383500,0,5,276.13333,20,56,31.42635
001203017313,364588,321955,9,1,300.64837,6,77,40.77201
001203017314,472201,347429,5,1,110.41691,17,80,41.01453
001203017315,346529,139816,9,1,324.5756,4,20,25.26041
001203017316,107747,953458,5,15,418.16606,8,36,66.4056
001203017317,42484,443577,0,15,328.4851,16,16,14.72186
001203017318,44832,331510,1,12,379.63982,7,9,15.00034
001203017319,424611,211882,8,14,222.25224,3,60,15.21124
001203017320,187204,602395,9,7,142.24331,15,42,13.88996
001203017321,152200,643010,9,5,208.6487,20,40,22.82967
001203017322,96634,259934,5,9,386.01014,15,33,18.81806
001203017323,304752,980577,3,4,449.39613,12,48,60.00103
001203017324,236964,173255,9,13,326.64496,14,76,64.40143
001203017325,179816,589229,8,14,151.29492,6,14,41.4807
001203017326,406757,887752,7,0,236.25649,5,2,50.14474
001203017327,305624,927245,8,0,296.21912,10,0,66.81667
001203017328,411477,977743,8,0,208.08187,12,10,63.75885
001203017329,261158,476692,4,5,434.85513,10,27,44.57752
001203017330,118178,959797,0,1,406.45227,20,76,42.27781
001203017331,279253,292186,3,6,158.13259,5,12,16.37895
001203017332,35062,519146,5,7,368.45354,18,23,38.26568
001203017333,236103,298863,1,0,140.35812,10,16,41.80974
001203017334,24795,765038,1,10,395.81896,7,23,24.96002
001203017335,37496,342659,4,12,414.00744,4,37,14.8156
001203017336,451258,491722,8,5,260.15783,4,39,40.7366
001203017337,104599,934179,10,3,219.39057,2,26,62.92877
001203017338,30691,426097,2,6,119.81693,4,76,93.91577
001203017339,341402,743681,5,14,301.22078,1,64,13.8824
001203017340,440091,671099,2,9,465.29043,11,41,62.41437
001203017341,160607,823486,8,5,176.45638,10,20,17.92381
001203017342,430025,929135,10,2,218.23841,8,36,60.90585
001203017343,319071,823319,3,8,287.7061,6,3,92.64066
001203017344,466636,874846,8,1,244.01764,13,46,14.61268
001203017345,231694,134866,5,5,326.62743,13,61,60.71606
001203017346,235658,622127,2,9,137.3835,2,64,37.69226
001203017347,103631,136769,5,13,171.46656,8,35,59.46926
001203017348,210325,197478,1,5,308.19416,0,55,71.6584
001203017349,151586,574125,8,11,319.75405,19,49,34.09094
001203017350,101382,810751,2,7,144.15489,6,61,13.00783
001203017351,396921,682775,7,0,114.46073,10,61,93.16394
001203017352,388908,649570,6,11,401.70263,6,77,65.61039
001203017353,482364,780965,0,10,427.18541,19,73,89.9512
001203017354,442150,406543,8,3,266.31489,17,57,31.09687
001203017355,136393,972329,6,12,258.01286,2,47,95.45779
001203017356,12653,620948,5,0,398.3293,1,7,98.12244
001203017357,169826,495772,6,8,478.85208,0,66,14.64549
001203017358,456550,743762,5,2,436.29465,17,27,54.05669
001203017359,121869,273971,1,3,201.95761,18,8,35.37442
001203017360,184477,243307,1,8,257.72168,5,63,96.22599
001203017361,140811,651599,4,11,291.30494,10,49,22.3668
001203017362,334656,752980,9,0,152.76141,9,44,39.47881
001203017363,19789,310260,9,4,443.01735,18,70,43.6197
001203017364,270872,664060,10,3,317.12919,9,38,89.74578
001203017365,490027,158591,0,9,125.76821,1,19,85.76277
001203017366,243935,901455,3,9,384.84861,2,69,17.74596
001203017367,179581,136274,8,10,261.74207,14,67,86.16181
001203017368,397187,755262,8,11,448.69065,4,39,20.5914
001203017369,189304,830717,6,7,161.80268,15,28,55.83915
001203017370,241256,659777,7,12,262.2692,4,22,54.76504
001203017371,78537,351379,1,9,341.66411,10,22,84.9197
001203017372,321466,594000,10,7,187.66214,12,68,22.74669
001203017373,484427,980543,8,12,313.74002,15,26,76.33927
001203017374,188582,444883,1,14,128.4683,20,21,99.00418
001203017375,147190,653814,7,4,332.95588,9,75,21.21561
001203017376,479240,885164,7,14,473.35196,16,66,81.66931
001203017377,413413,281279,8,15,372.0366,16,51,64.39212
001203017378,482615,606102,0,1,187.60943,6,11,79.79743
001203017379,167334,990951,0,0,481.94348,18,61,74.00986
001203017380,167982,264873,4,8,293.27537,4,40,82.11289
001203017381,331708,878238,8,6,292.15846,10,61,79.58123
001203017382,355134,979680,6,4,230.52851,6,19,49.20807
001203017383,489554,380354,6,4,465.12006,20,63,83.70345
001203017384,199233,942777,10,5,161.60515,18,38,50.18194
001203017385,202127,498818,9,4,292.91227,0,58,79.59928
001203017386,30244,637540,5,8,442.53201,10,4,13.99971
001203017387,491286,631795,2,3,220.27268,7,41,87.40076
001203017388,93601,124798,9,12,213.84245,19,42,71.25575
001203017389,396469,256266,4,0,161.35176,0,7,60.9908
001203017390,487233,727077,7,7,221.61638,13,25,82.78546
001203017391,228275,417808,10,11,381.37835,8,72,19.94148
001203017392,413630,351382,8,6,399.44537,4,28,41.03301
001203017393,382031,330451,6,14,216.12237,16,74,42.69003
001203017394,342573,808953,8,0,159.2263,10,72,90.28444
001203017395,162821,140453,3,7,445.40268,18,11,11.76957
001203017396,116156,565671,5,3,163.33825,7,21,83.66452
001203017397,148236,911718,9,13,299.5824,8,30,22.40583
001203017398,61145,706458,0,5,446.63923,11,19,13.33334
001203017399,40122,820666,5,15,408.76675,1,77,85.19526
001203017400,325903,900032,3,10,153.21739,12,66,10.3336
001203017401,181455,961043,9,14,406.09878,6,77,24.19575
001203017402,178892,904592,4,2,411.03612,3,14,77.16442
001203017403,341281,983825,10,14,188.70532,2,41,94.23684
001203017404,356847,630158,5,9,160.83663,15,49,70.8246
001203017405,248371,929452,6,4,247.94208,1,15,95.30328
001203017406,364997,240176,10,15,470.35029,9,80,36.17853
001203017407,287667,126111,8,6,127.22198,19,9,52.22924
001203017408,144430,868264,7,7,167.75238,4,64,87.08733
001203017409,300857,928722,2,12,272.5155,0,48,45.61401
001203017410,472095,767140,4,14,359.31254,16,43,58.99601
001203017411,58741,556626,4,12,462.96548,5,36,31.83837
001203017412,114518,959456,8,11,283.96707,18,1,32.77349
001203017413,297515,595142,5,9,237.82883,15,49,72.8381
001203017414,70536,581998,3,12,436.50242,13,74,72.69261
001203017415,361956,598160,2,15,137.59229,1,14,52.8275
001203017416,249298,182278,10,7,354.6763,12,53,52.64017
001203017417,189378,196499,8,13,106.70034,10,25,94.84509
001203017418,491514,737086,4,12,316.96116,12,68,29.88069
001203017419,186736,457920,1,5,343.12557,3,18,46.27195
001203017420,264965,688502,6,7,331.73566,19,34,26.12233
001203017421,329655,571319,2,4,255.5892,14,32,61.06658
001203017422,95146,823188,7,1,240.40269,8,1,96.87326
001203017423,162355,198406,1,2,358.56211,11,41,91.86369
001203017424,411670,663461,7,4,237.33496,18,33,15.32293
001203017425,87075,665359,5,1,386.78484,20,73,78.42035
001203017426,134474,177163,8,2,348.97493,17,31,18.77559
001203017427,372644,971960,9,8,486.94777,18,53,98.14345
001203017428,18271,523653,4,10,279.35673,2,39,48.88916
001203017429,203969,916507,9,4,156.52547,8,71,41.03378
001203017430,212486,657350,10,15,347.47169,0,10,82.73769
001203017431,321632,133261,5,8,274.06907,5,67,75.44166
001203017432,32032,456120,1,9,288.52647,2,63,48.91043
001203017433,248809,833079,5,9,336.19716,14,60,66.47544
001203017434,49462,501820,5,7,369.09166,0,7,35.75426
001203017435,387739,585199,6,6,381.79721,5,59,33.3285
001203017436,13474,376928,9,9,133.56064,8,35,66.75747
001203017437,70182,383727,6,7,113.7027,0,15,53.89027
001203017438,140410,169555,0,11,477.11596,19,52,53.13374
001203017439,372663,925553,0,8,208.16225,18,12,31.13512
001203017440,38391,250364,6,9,103.30385,12,66,52.69289
001203017441,43908,386319,8,3,353.36446,18,45,87.43129
001203017442,421711,825564,2,2,340.18578,18,19,73.39913
001203017443,85229,399449,9,7,496.64645,9,79,98.86855
001203017444,90785,752095,3,4,258.75176,2,70,57.89522
001203017445,138626,136019,9,6,372.85058,3,11,25.75066
001203017446,320643,158361,1,1,402.70561,13,78,52.61161
001203017447,393303,773680,7,11,313.12467,4,11,14.81776
001203017448,96832,983744,0,10,188.88476,13,19,37.67552
001203017449,391918,636577,10,9,334.25093,3,58,30.52696
001203017450,40931,683661,1,13,360.87937,15,8,48.77523
001203017451,331325,361220,8,3,127.33746,7,38,89.87844
001203017452,103306,379287,7,12,116.98382,11,34,55.46161
001203017453,194708,738983,10,3,434.08912,1,23,17.05887
001203017454,202729,859945,1,9,146.85499,20,12,31.35589
001203017455,287470,766144,0,14,138.88316,0,63,19.53806
001203017456,487850,266737,10,6,375.40137,7,47,55.10798
001203017457,300296,346786,0,8,216.46506,1,51,41.18945
001203017458,120926,901488,4,7,309.75817,18,79,35.12386
001203017459,264300,587670,1,5,225.82366,1,37,72.80016
001203017460,301080,224940,3,5,229.34005,13,52,43.06
001203017461,153704,750112,3,7,466.67888,14,37,92.534
001203017462,325064,569839,10,14,291.76292,2,42,67.57743
001203017463,258945,484255,8,11,168.52613,20,3,79.89773
001203017464,353570,319533,4,4,348.91324,9,8,98.13714
001203017465,288145,912777,3,11,242.55676,8,57,65.67067
001203017466,19226,841624,6,6,210.36238,3,52,20.51578
001203017467,346548,736975,4,4,449.4347,5,23,63.77643
001203017468,240234,663140,1,2,348.05,9,32,28.72338
001203017469,494209,415748,9,1,456.17422,0,27,17.10274
001203017470,382994,431357,7,2,336.03112,7,21,85.82456
001203017471,491895,378590,9,13,333.02887,14,2,21.60942
001203017472,337102,471488,7,15,254.82474,14,35,59.31358
001203017473,417131,752192,4,0,358.39023,16,79,57.90394
001203017474,272963,362597,5,6,230.74418,14,3,94.71291
001203017475,153667,639486,9,6,129.72702,4,3,16.58831
001203017476,109256,654701,5,7,358.83095,4,18,71.63047
001203017477,320403,230148,9,10,243.33681,16,38,68.72478
001203017478,482498,713375,7,3,416.99614,18,67,97.0879
001203017479,223841,408860,9,12,333.34158,18,48,76.92087
001203017480,122299,586666,5,9,469.41828,16,23,83.33418
001203017481,430851,515737,0,11,288.35479,0,21,11.44236
001203017482,269885,976951,5,2,168.72609,12,75,85.85421
001203017483,354829,954477,8,8,147.89518,15,44,41.4654
001203017484,23061,566831,2,5,368.83378,5,2,13.47046
